time, ldr, temp, tsl2561, bh1750
1990,3313,32.2,70,75
1992,3317,32.3,69,75
1994,3311,32.2,68,75
1996,3303,32.3,67,74.17
1998,3296,32.2,67,75
2000,3299,32.2,67,75
2002,3303,32.2,67,74.17
2004,3306,32.2,68,74.17
2006,3307,32.2,68,75
2009,3300,32.2,68,75
2011,3300,32.2,67,75
2013,3301,32.2,67,74.17
2015,3301,32.2,67,74.17
2017,3297,32.2,67,75
2019,3307,32.2,68,75
2021,3309,32.2,69,75
2023,3318,32.2,70,75
2025,3335,32.2,72,74.17
2027,3349,32.2,75,74.17
2029,3346,32.2,76,74.17
2031,3361,32.2,74,75
2033,3325,32.3,70,75
2035,3309,32.3,69,75
2037,3301,32.2,67,75
2039,3312,32.2,69,74.17
2041,3333,32.2,71,74.17
2043,3344,32.2,75,74.17
2045,3350,32.2,76,74.17
2047,3343,32.3,74,75
2050,3323,32.2,71,75
2052,3306,32.2,69,75
2054,3299,32.2,67,75.83
2056,3309,32.2,68,75
2058,3325,32.3,70,75
2060,3341,32.2,73,75
2062,3349,32.3,76,74.17
2064,3349,32.3,76,74.17
2066,3344,32.2,74,75
2068,3331,32.3,72,75
2070,3319,32.3,70,75.83
2072,3313,32.3,69,75
2074,3311,32.2,69,74.17
2076,3307,32.3,68,74.17
2078,3310,32.2,67,75
2080,3305,32.3,67,75
2082,3301,32.3,67,75
2084,3298,32.3,67,74.17
2086,3306,32.3,68,74.17
2088,3307,32.3,69,75
2091,3310,32.3,69,75
2093,3315,32.3,69,74.17
2095,3319,32.2,70,74.17
2097,3327,32.3,71,75
2101,3341,32.2,74,74.17
2103,3347,32.2,75,74.17
2105,3350,32.2,76,75
2107,3346,32.2,76,75
2109,3344,32.2,75,74.17
2111,3343,32.2,73,75
2113,3331,32.2,71,75
2115,3323,32.2,70,74.17
2117,3307,32.3,68,74.17
2119,3302,32.2,67,75.83
2121,3303,32.2,68,74.17
2123,3322,32.2,70,75
2125,3340,32.2,74,75
2127,3350,32.2,76,74.17
2129,3344,32.3,73,75
2132,3317,32.2,70,74.17
2134,3299,32.2,67,75
2136,3302,32.2,68,75
2138,3319,32.2,70,74.17
2140,3343,32.2,73,75
2142,3322,32.2,76,75
2144,3349,32.2,75,74.17
2146,3346,32.2,72,75
2148,3318,32.2,70,75
2150,3307,32.2,69,74.17
2152,3301,32.2,67,75
2154,3301,32.2,67,75
2156,3310,32.2,69,74.17
2158,3319,32.2,70,75
2160,3334,32.2,72,75
2162,3344,32.2,74,75
2164,3348,32.2,75,74.17
2166,3344,32.2,76,75
2168,3343,32.2,75,75
2170,3341,32.2,72,74.17
2173,3326,32.2,70,75
2175,3309,32.2,69,75
2177,3303,32.2,67,74.17
2179,3303,32.2,67,74.17
2181,3298,32.2,68,75
2183,3311,32.2,69,75
2185,3327,32.2,70,74.17
2187,3326,32.2,70,75
2189,3331,32.2,72,75
2191,3332,32.2,73,75
2193,3342,32.2,74,74.17
2195,3334,32.2,73,75
2197,3334,32.2,73,75
2199,3335,32.2,72,75
2201,3325,32.2,71,74.17
2203,3322,32.2,70,74.17
2205,3339,32.2,70,75
2207,3319,32.2,70,75
2209,3319,32.2,70,75
2211,3311,32.2,70,74.17
2214,3319,32.2,70,74.17
2216,3331,32.2,71,75
2218,3333,32.2,73,75
2220,3341,32.2,74,74.17
2222,3343,32.2,75,75
2224,3346,32.2,76,75
2226,3350,32.2,75,74.17
2228,3341,32.2,74,74.17
2230,3331,32.2,72,75
2232,3319,32.2,70,75
2234,3312,32.2,69,74.17
2236,3299,32.2,67,75
2238,3299,32.2,68,75
2240,3315,32.2,69,74.17
2242,3340,32.2,73,75
2244,3356,32.2,76,75
2246,3345,32.2,74,74.17
2248,3319,32.2,70,75
2250,3303,32.2,67,74.17
2252,3311,32.2,69,75
2255,3335,32.2,72,75
2257,3351,32.3,76,74.17
2259,3344,32.3,74,75
2261,3322,32.3,70,74.17
2263,3305,32.2,67,75
2265,3307,32.2,68,75
2267,3327,32.2,71,74.17
2269,3347,32.3,75,75
2271,3349,32.2,76,75
2273,3337,32.3,72,74.17
2275,3307,32.2,69,75
2277,3302,32.3,67,75
2279,3312,32.3,69,74.17
2281,3327,32.3,72,75
2283,3344,32.3,75,75
2285,3351,32.3,76,75
2287,3343,32.2,74,75
2289,3331,32.3,71,74.17
2291,3319,32.2,69,75
2293,3307,32.2,68,75.83
2296,3296,32.3,67,75
2298,3302,32.2,68,74.17
2300,3311,32.3,69,75
2302,3321,32.3,70,75
2304,3328,32.3,72,74.17
2306,3345,32.3,74,75
2308,3344,32.2,76,75
2310,3344,32.2,75,74.17
2312,3343,32.3,74,75
2314,3332,32.2,71,75
2316,3315,32.2,69,74.17
2318,3302,32.2,68,75
2320,3301,32.2,67,75
2322,3310,32.2,69,74.17
2324,3322,32.2,70,75
2326,3339,32.2,73,75
2328,3344,32.2,75,74.17
2330,3348,32.2,76,75
2332,3344,32.2,75,75
2334,3335,32.2,73,75
2337,3327,32.2,70,74.17
2339,3317,32.2,69,75.83
2341,3310,32.2,68,75
2343,3299,32.2,67,74.17
2345,3303,32.2,67,75
2347,3302,32.2,67,75
2349,3303,32.2,68,75
2351,3307,32.2,68,74.17
2353,3311,32.2,69,75
2355,3312,32.2,69,75
2357,3311,32.2,69,75
2359,3313,32.2,69,74.17
2361,3317,32.2,70,74.17
2363,3315,32.2,70,75
2365,3319,32.2,70,75
2367,3321,32.2,70,74.17
2369,3317,32.2,70,74.17
2371,3314,32.2,69,75
2373,3312,32.2,69,75
2375,3311,32.2,69,75
2378,3311,32.2,69,74.17
2380,3314,32.2,69,74.17
2382,3312,32.2,69,75
2384,3313,32.2,69,75
2386,3313,32.2,70,75
2388,3317,32.2,70,74.17
2390,3323,32.2,70,75
2392,3325,32.2,70,75
2394,3328,32.2,71,75
2396,3326,32.2,72,74.17
2398,3330,32.2,72,75
2400,3337,32.2,72,75
2402,3339,32.2,73,74.17
2404,3353,32.2,74,75
2406,3343,32.2,74,75
2408,3344,32.2,75,75
2410,3345,32.2,75,74.17
2412,3350,32.2,76,74.17
2416,3344,32.2,75,75
2419,3333,32.2,73,74.17
2421,3326,32.2,71,75
2423,3319,32.3,69,75
2425,3311,32.2,68,74.17
2427,3304,32.2,67,74.17
2429,3305,32.2,67,75
2431,3307,32.2,67,75
2433,3312,32.2,69,74.17
2435,3315,32.2,70,75
2437,3330,32.2,71,75
2439,3339,32.2,73,74.17
2441,3344,32.2,75,74.17
2443,3349,32.2,76,75
2445,3348,32.2,76,75
2447,3347,32.2,76,74.17
2449,3349,32.2,76,75
2451,3353,32.2,76,75
2453,3346,32.2,75,75
2455,3346,32.2,75,74.17
2457,3344,32.2,74,74.17
2460,3331,32.2,73,75
2462,3329,32.2,73,75
2464,3330,32.2,71,74.17
2466,3321,32.3,70,74.17
2468,3312,32.2,69,75
2470,3310,32.2,69,75
2472,3307,32.3,68,74.17
2474,3303,32.2,67,75
2476,3297,32.3,68,75
2478,3301,32.2,67,75
2480,3303,32.2,68,74.17
2482,3302,32.2,67,74.17
2484,3298,32.2,67,75
2486,3298,32.2,67,75
2488,3296,32.2,67,75
2490,3302,32.2,67,74.17
2492,3306,32.2,68,75
2494,3303,32.2,68,75
2496,3307,32.2,69,74.17
2498,3312,32.2,70,75
2501,3328,32.2,70,75
2503,3331,32.2,72,75
2505,3339,32.2,73,74.17
2507,3344,32.2,75,75
2509,3349,32.2,75,75
2511,3351,32.2,76,74.17
2513,3354,32.2,76,74.17
2515,3347,32.2,75,75
2517,3344,32.3,74,75
2519,3341,32.2,74,74.17
2521,3331,32.2,73,74.17
2523,3335,32.2,72,75
2525,3334,32.2,72,75
2527,3327,32.2,71,74.17
2529,3326,32.2,71,74.17
2531,3329,32.3,70,75
2533,3307,32.2,69,75
2535,3311,32.2,69,75
2537,3309,32.2,69,74.17
2539,3312,32.3,68,75
2542,3309,32.2,68,75
2544,3306,32.2,68,75
2546,3305,32.2,67,74.17
2548,3301,32.2,67,74.17
2550,3293,32.2,67,75
2552,3300,32.2,67,75
2554,3302,32.2,67,75
2556,3301,32.2,68,74.17
2558,3316,32.2,68,75
2560,3309,32.2,68,75
2562,3305,32.2,68,75
2564,3310,32.2,68,74.17
2566,3308,32.2,68,74.17
2568,3312,32.2,68,75
2570,3310,32.2,68,75
2572,3309,32.2,69,75
2574,3313,32.2,69,74.17
2576,3314,32.2,69,74.17
2578,3318,32.2,70,75
2580,3326,32.2,70,75
2583,3318,32.2,70,75
2585,3327,32.2,70,74.17
2587,3325,32.2,70,74.17
2589,3319,32.2,70,75.83
2591,3312,32.2,69,75
2593,3310,32.2,68,74.17
2595,3306,32.2,67,75
2597,3311,32.2,67,75
2599,3303,32.2,67,74.17
2601,3310,32.2,69,74.17
2603,3319,32.2,70,75
2605,3328,32.2,72,75
2607,3342,32.2,74,74.17
2609,3344,32.2,75,75
2611,3351,32.2,76,75
2613,3346,32.2,75,74.17
2615,3344,32.2,73,75
2617,3327,32.3,71,75.83
2619,3317,32.2,69,74.17
2621,3309,32.2,68,74.17
2626,3303,32.2,67,75
2628,3305,32.2,68,74.17
2630,3312,32.2,69,75
2632,3314,32.2,70,75
2634,3328,32.2,71,75
2636,3336,32.2,73,74.17
2638,3344,32.3,75,75
2640,3344,32.2,76,75
2642,3345,32.2,75,74.17
2644,3344,32.2,74,75
2646,3332,32.2,72,75
2648,3319,32.2,70,74.17
2650,3312,32.2,68,74.17
2652,3301,32.3,67,75
2654,3305,32.2,68,75
2656,3319,32.2,70,74.17
2658,3333,32.2,73,75
2660,3345,32.2,76,74.17
2662,3346,32.3,75,74.17
2665,3328,32.2,71,75.83
2667,3310,32.2,69,74.17
2669,3302,32.3,67,75
2671,3312,32.3,69,75
2673,3330,32.2,71,74.17
2675,3344,32.2,74,75
2677,3342,32.2,76,75
2679,3347,32.2,74,74.17
2681,3328,32.2,70,75
2683,3309,32.2,69,74.17
2685,3303,32.2,67,74.17
2687,3311,32.2,69,75
2689,3328,32.2,72,74.17
2691,3344,32.2,75,75
2693,3344,32.2,75,75
2695,3333,32.2,72,74.17
2697,3311,32.2,69,75
2699,3303,32.2,67,75
2701,3308,32.2,69,74.17
2703,3330,32.2,71,75
2706,3345,32.2,75,75
2708,3344,32.2,76,74.17
2710,3335,32.2,73,75.83
2712,3315,32.2,69,75
2714,3306,32.2,67,74.17
2716,3298,32.2,68,75
2718,3314,32.2,69,74.17
2720,3333,32.2,72,74.17
2722,3347,32.2,75,75
2724,3346,32.2,76,75
2726,3344,32.2,74,74.17
2728,3332,32.2,71,75
2730,3321,32.2,70,75
2732,3309,32.2,68,74.17
2734,3305,32.2,67,75
2736,3294,32.2,67,75
2738,3307,32.3,67,74.17
2740,3309,32.2,69,74.17
2744,3328,32.2,72,75
2747,3345,32.2,75,74.17
2749,3338,32.2,76,75
2751,3338,32.2,73,75
2753,3314,32.2,69,74.17
2755,3295,32.2,67,75.83
2757,3313,32.2,69,74.17
2759,3343,32.2,74,75
2761,3349,32.2,75,75
2763,3322,32.2,70,75
2765,3303,32.2,67,75
2767,3313,32.2,69,74.17
2769,3339,32.2,74,75.83
2773,3330,32.2,72,75.83
2775,3312,32.2,68,74.17
2777,3302,32.2,67,75
2779,3319,32.2,70,75
2781,3344,32.2,74,74.17
2783,3351,32.2,76,75
2785,3338,32.2,72,75
2788,3313,32.2,69,74.17
2790,3303,32.2,67,75
2792,3315,32.2,70,74.17
2794,3343,32.2,75,75
2796,3344,32.2,75,75
2798,3313,32.2,69,75
2800,3301,32.3,67,75
2802,3322,32.2,70,74.17
2804,3344,32.2,75,75
2806,3343,32.2,74,74.17
2808,3298,32.2,69,75
2810,3307,32.2,68,75
2812,3325,32.2,72,74.17
2814,3343,32.2,76,75
2816,3330,32.2,71,74.17
2818,3303,32.2,67,75
2820,3315,32.2,69,74.17
2822,3346,32.2,75,75
2824,3344,32.2,74,75
2826,3310,32.2,68,75
2829,3312,32.2,69,75
2831,3345,32.2,75,75
2833,3334,32.2,72,75
2835,3297,32.2,67,75
2837,3322,32.2,70,75
2839,3345,32.2,76,75
2841,3323,32.2,70,75
2843,3297,32.2,68,75
2845,3338,32.2,73,75
2847,3347,32.2,75,75
2849,3314,32.2,69,75
2851,3297,32.2,68,74.17
2853,3338,32.2,74,75
2855,3349,32.2,75,74.17
2857,3319,32.2,69,75
2859,3294,32.2,67,74.17
2861,3324,32.2,70,75
2863,3349,32.2,75,75
2865,3346,32.2,74,75
2867,3318,32.2,69,75
2872,3312,32.2,69,75
2874,3344,32.2,74,74.17
2876,3345,32.2,75,75
2878,3319,32.2,69,74.17
2880,3300,32.2,67,75
2882,3331,32.2,72,75
2884,3350,32.2,76,75
2886,3327,32.2,70,75
2888,3298,32.2,67,75
2890,3317,32.2,70,75
2892,3345,32.2,76,74.17
2894,3332,32.2,71,75
2896,3299,32.2,67,74.17
2898,3313,32.2,70,75
2900,3344,32.2,75,74.17
2902,3345,32.2,74,75
2904,3312,32.2,70,75
2906,3307,32.2,67,74.17
2908,3307,32.2,68,75
2911,3321,32.2,70,75
2913,3344,32.2,75,74.17
2915,3349,32.2,75,75
2917,3331,32.2,71,74.17
2919,3302,32.2,67,75
2921,3312,32.2,69,75
2923,3344,32.2,74,75
2925,3343,32.2,74,75
2927,3309,32.2,69,74.17
2929,3305,32.2,68,75
2931,3344,32.2,74,74.17
2933,3327,32.2,73,75
2935,3302,32.2,67,74.17
2937,3321,32.2,70,75
2939,3347,32.2,76,74.17
2941,3321,32.2,69,75
2943,3305,32.2,68,74.17
2945,3344,32.2,74,75
2947,3344,32.2,74,74.17
2949,3298,32.2,67,75
2952,3321,32.2,70,74.17
2954,3351,32.2,76,75
2956,3324,32.2,70,74.17
2958,3302,32.2,67,75
2960,3335,32.2,72,75
2962,3348,32.2,76,75
2964,3313,32.2,69,74.17
2966,3309,32.2,68,75
2968,3339,32.2,73,74.17
2970,3349,32.2,75,75
2972,3341,32.2,69,74.17
2974,3303,32.2,68,75
2976,3342,32.3,75,74.17
2978,3342,32.2,73,75
2980,3304,32.2,67,74.17
2982,3316,32.2,69,75
2984,3344,32.2,75,74.17
2986,3337,32.2,72,75
2988,3303,32.2,67,74.17
2990,3321,32.2,70,75
2993,3347,32.3,76,74.17
2995,3327,32.2,70,75
2997,3297,32.2,67,74.17
2999,3329,32.2,72,75
3001,3349,32.2,75,74.17
3003,3318,32.2,69,75
3005,3310,32.2,67,75
3007,3330,32.2,72,74.17
3009,3348,32.3,76,75
3011,3318,32.2,70,74.17
3013,3300,32.2,67,75
3015,3328,32.2,72,74.17
3017,3349,32.2,76,75
3019,3322,32.2,70,74.17
3021,3303,32.2,67,75
3023,3331,32.2,72,74.17
3025,3345,32.2,75,75
3027,3316,32.2,69,74.17
3029,3302,32.2,67,75
3031,3333,32.2,72,75
3034,3349,32.2,76,75
3036,3325,32.2,70,75
3038,3303,32.2,67,74.17
3040,3363,32.3,72,75
3042,3348,32.2,76,74.17
3044,3331,32.3,71,75
3046,3298,32.2,67,74.17
3048,3311,32.2,69,75
3050,3339,32.2,73,74.17
3052,3347,32.2,76,75
3054,3341,32.2,73,75
3056,3315,32.2,69,74.17
3058,3301,32.2,67,75.83
3060,3313,32.2,69,74.17
3062,3340,32.3,74,75
3064,3347,32.2,76,75
3066,3339,32.2,72,74.17
3068,3310,32.3,68,75
3070,3306,32.2,68,74.17
3072,3333,32.2,72,75
3075,3350,32.2,76,75
3077,3335,32.2,72,74.17
3079,3309,32.2,68,75
3081,3306,32.2,68,74.17
3083,3339,32.2,71,75
3085,3349,32.2,75,75
3087,3333,32.3,75,74.17
3089,3326,32.2,70,75
3091,3303,32.3,67,74.17
3093,3310,32.2,68,75
3095,3329,32.2,71,75
3097,3344,32.2,75,74.17
3099,3353,32.2,76,75
3101,3338,32.2,73,75
3103,3317,32.2,70,74.17
3105,3303,32.2,68,75
3107,3302,32.2,67,75
3109,3310,32.2,69,74.17
3111,3328,32.2,71,75
3113,3335,32.3,74,75
3116,3346,32.2,75,74.17
3118,3351,32.2,76,75
3120,3344,32.2,74,75
3122,3331,32.2,71,74.17
3124,3312,32.2,69,75
3126,3302,32.2,67,75
3128,3303,32.2,67,74.17
3130,3316,32.2,70,75
3132,3343,32.3,74,75
3134,3347,32.2,76,74.17
3136,3339,32.2,73,75
3138,3328,32.2,69,75
3140,3306,32.2,67,75
3142,3312,32.2,70,75
3144,3335,32.2,74,75
3146,3346,32.2,75,75
3148,3328,32.2,71,74.17
3150,3303,32.2,67,75
3152,3309,32.2,69,74.17
3154,3330,32.2,72,75
3157,3347,32.2,76,75
3159,3343,32.2,75,74.17
3161,3325,32.2,71,75
3163,3309,32.2,69,75
3165,3302,32.2,67,74.17
3167,3305,32.2,68,75
3169,3314,32.2,70,75
3171,3339,32.2,73,74.17
3173,3348,32.2,76,75
3175,3344,32.2,75,75
3177,3339,32.2,73,74.17
3179,3312,32.2,70,75
3181,3307,32.2,68,75
3183,3299,32.2,67,74.17
3185,3310,32.2,68,75
3187,3315,32.2,70,75
3189,3335,32.2,72,74.17
3191,3344,32.2,74,75
3193,3345,32.2,75,75
3195,3344,32.2,76,75
3198,3345,32.2,76,74.17
3200,3345,32.2,75,75
3202,3344,32.2,75,75
3204,3343,32.2,75,75
3206,3343,32.2,74,74.17
3208,3339,32.2,74,75
3210,3344,32.2,74,75
3212,3344,32.2,74,75
3214,3339,32.2,74,74.17
3216,3341,32.2,74,74.17
3218,3337,32.2,74,75
3220,3340,32.2,73,75
3222,3331,32.2,72,75
3224,3328,32.2,71,74.17
3226,3321,32.2,69,75
3228,3319,32.2,68,75
3230,3299,32.2,67,74.17
3232,3295,32.2,68,75
3234,3315,32.2,70,74.17
3236,3341,32.2,74,74.17
3239,3349,32.2,76,75
3241,3344,32.2,74,74.17
3243,3328,32.2,70,75
3245,3303,32.2,68,75
3247,3303,32.2,67,74.17
3249,3312,32.2,69,75
3251,3330,32.2,72,75
3253,3347,32.2,76,74.17
3255,3344,32.2,75,75
3257,3329,32.2,71,75
3259,3311,32.2,68,74.17
3261,3303,32.2,67,75
3263,3318,32.2,69,75
3265,3339,32.2,74,74.17
3267,3349,32.2,76,75
3269,3343,32.2,73,74.17
3271,3323,32.2,70,75
3273,3303,32.2,67,75
3275,3305,32.2,67,74.17
3277,3309,32.2,69,75
3280,3328,32.2,70,75
3282,3341,32.2,74,74.17
3284,3344,32.2,76,75
3286,3344,32.2,75,75
3288,3329,32.2,71,74.17
3290,3312,32.2,69,75
3292,3299,32.2,67,75
3294,3310,32.2,69,74.17
3296,3328,32.2,72,75
3298,3344,32.2,75,75
3300,3346,32.2,75,74.17
3302,3342,32.2,73,75
3304,3322,32.2,70,75
3306,3309,32.2,68,74.17
3308,3302,32.2,67,75
3310,3309,32.2,68,75
3312,3319,32.2,70,74.17
3314,3338,32.2,74,75
3316,3344,32.2,76,75
3318,3343,32.2,74,74.17
3321,3327,32.2,71,75
3323,3311,32.2,69,75
3325,3305,32.2,67,74.17
3327,3309,32.2,68,75
3329,3321,32.2,70,74.17
3331,3343,32.2,74,75
3333,3354,32.2,76,75
3335,3342,32.2,74,74.17
3337,3319,32.2,70,75
3339,3303,32.2,68,75
3341,3302,32.2,67,74.17
3343,3312,32.2,68,75
3345,3317,32.2,70,75
3347,3339,32.2,73,74.17
3349,3346,32.2,75,75
3351,3344,32.2,76,75
3353,3344,32.2,74,74.17
3355,3327,32.2,71,75
3357,3314,32.2,69,75
3359,3301,32.2,67,74.17
3362,3296,32.2,67,75
3364,3313,32.2,69,75
3366,3328,32.2,72,74.17
3368,3345,32.2,75,75
3370,3345,32.2,75,75
3372,3334,32.2,72,74.17
3374,3312,32.2,69,75
3376,3303,32.2,67,75
3380,3335,32.2,73,75
3382,3349,32.3,76,75
3384,3345,32.2,75,74.17
3386,3328,32.2,70,75
3388,3302,32.2,67,74.17
3390,3297,32.2,69,75
3392,3333,32.2,73,75
3394,3350,32.2,76,74.17
3396,3332,32.2,72,75
3398,3303,32.2,68,74.17
3400,3311,32.2,69,75
3403,3339,32.2,73,74.17
3405,3350,32.2,76,75
3407,3328,32.2,71,75
3409,3303,32.2,67,74.17
3411,3312,32.2,69,75
3413,3338,32.2,74,74.17
3415,3344,32.2,74,75
3417,3311,32.2,69,74.17
3419,3307,32.2,68,75
3421,3341,32.2,73,74.17
3423,3345,32.2,75,75.83
3425,3317,32.2,69,74.17
3427,3302,32.2,67,75
3429,3328,32.2,71,74.17
3431,3349,32.2,76,75
3433,3329,32.2,72,75
3435,3306,32.2,68,74.17
3437,3298,32.2,68,75
3439,3333,32.2,72,74.17
3441,3356,32.2,76,75
3444,3333,32.2,72,75
3446,3303,32.2,68,75
3448,3313,32.2,68,75
3450,3335,32.2,73,74.17
3452,3351,32.2,76,75
3454,3326,32.2,71,74.17
3456,3303,32.2,68,75
3458,3310,32.2,68,75
3460,3332,32.2,72,74.17
3462,3349,32.2,76,75
3464,3340,32.2,73,74.17
3466,3314,32.2,69,75
3468,3301,32.2,67,75
3470,3311,32.2,69,74.17
3472,3335,32.2,74,75
3474,3347,32.2,76,74.17
3476,3327,32.2,71,75
3478,3305,32.2,68,75
3480,3311,32.2,68,74.17
3482,3333,32.2,72,75
3485,3351,32.2,76,74.17
3487,3325,32.2,71,75
3489,3248,32.2,62,66.67
3491,3280,32.2,64,68.33
3493,3280,32.2,63,65
3495,3302,32.2,66,64.17
3497,3279,32.2,62,63.33
3499,3259,32.2,60,65
3501,3249,32.2,59,63.33
3503,3291,32.2,66,67.5
3505,3326,32.2,71,69.17
3507,3295,32.2,68,70
3509,3312,32.2,68,74.17
3511,3297,32.2,66,74.17
3513,3313,32.2,70,75
3515,3332,32.2,75,75
3517,3340,32.2,73,75
3519,3310,32.2,68,75
3521,3306,32.2,67,74.17
3523,3327,32.2,71,75.83
3528,3344,32.2,73,75
3530,3314,32.2,69,75
3532,3301,32.2,67,75
3534,3322,32.2,70,75.83
3536,3348,32.2,75,74.17
3538,3344,32.2,74,75
3540,3313,32.2,69,74.17
3542,3301,32.2,67,75
3544,3318,32.2,70,75
3546,3347,32.2,75,74.17
3548,3346,32.1,75,75.83
3550,3328,32.2,70,74.17
3552,3308,32.2,67,75
3554,3312,32.2,68,74.17
3556,3328,32.2,71,75
3558,3349,32.2,75,75
3560,3344,32.2,73,75
3562,3323,32.1,69,75
3564,3304,32.2,67,74.17
3567,3333,32.1,69,75
3569,3338,32.1,73,75
3571,3348,32.1,75,75
3573,3332,32.1,72,75
3575,3302,32.2,68,74.17
3577,3309,32.1,68,75.83
3579,3344,32.1,74,74.17
3581,3344,32.2,74,75
3583,3309,32.1,67,74.17
3585,3315,32.1,69,75
3587,3337,32.1,75,74.17
3589,3323,32.2,70,75
3591,3306,32.1,68,74.17
3593,3344,32.1,75,75
3595,3333,32.2,72,74.17
3597,3291,32.2,67,75.83
3599,3325,32.1,70,74.17
3601,3347,32.2,75,75.83
3603,3317,32.1,70,74.17
3605,3297,32.2,67,75
3608,3335,32.2,73,74.17
3610,3344,32.2,74,75
3612,3309,32.2,68,74.17
3614,3311,32.1,69,75
3616,3345,32.2,75,74.17
3618,3339,32.1,72,75
3622,3316,32.2,69,75.83
3624,3349,32.2,75,74.17
3626,3338,32.2,72,75
3628,3301,32.2,67,74.17
3630,3315,32.2,69,75
3632,3344,32.2,75,74.17
3634,3344,32.2,73,75
3636,3305,32.2,67,75
3638,3319,32.2,70,75
3640,3360,32.2,75,75
3642,3319,32.2,70,75
3644,3311,32.2,67,74.17
3646,3342,32.2,74,75
3649,3338,32.2,72,74.17
3651,3301,32.2,67,75
3653,3333,32.2,72,75
3655,3343,32.2,74,75
3657,3305,32.2,68,75
3659,3312,32.2,69,75
3661,3350,32.2,75,75
3663,3322,32.2,70,75
3665,3308,32.2,67,75
3667,3344,32.2,74,74.17
3669,3331,32.2,72,75
3671,3303,32.2,67,74.17
3673,3322,32.2,71,75.83
3675,3350,32.2,75,74.17
3677,3312,32.2,68,75.83
3679,3314,32.2,69,74.17
3681,3350,32.2,75,75.83
3683,3333,32.2,70,74.17
3685,3302,32.2,67,75.83
3687,3328,32.2,71,74.17
3690,3353,32.2,75,75.83
3692,3315,32.2,69,74.17
3694,3302,32.2,67,75
3696,3338,32.2,72,74.17
3698,3348,32.2,75,75
3700,3318,32.2,69,74.17
3702,3309,32.2,67,75
3704,3332,32.2,73,74.17
3706,3344,32.2,74,75
3708,3312,32.2,68,74.17
3710,3311,32.2,68,75
3712,3338,32.2,74,75
3714,3346,32.2,74,75
3716,3314,32.2,69,75
3718,3299,32.2,67,75
3720,3325,32.2,70,75
3722,3347,32.2,75,74.17
3724,3344,32.2,74,75
3726,3324,32.2,70,75
3728,3307,32.2,67,74.17
3731,3310,32.2,67,75
3733,3329,32.2,70,74.17
3735,3345,32.2,75,75.83
3737,3335,32.2,73,74.17
3739,3331,32.2,68,75.83
3741,3307,32.2,68,74.17
3743,3366,32.2,72,75
3745,3347,32.2,75,75
3747,3327,32.2,70,75
3749,3303,32.2,67,75
3751,3310,32.2,69,74.17
3753,3330,32.2,73,75.83
3755,3349,32.2,75,74.17
3757,3329,32.2,70,75
3759,3301,32.2,67,75
3761,3315,32.2,69,75
3763,3344,32.2,74,75
3765,3345,32.2,74,74.17
3767,3319,32.2,69,75
3769,3297,32.2,67,74.17
3772,3313,32.2,69,75
3774,3335,32.2,72,75
3776,3349,32.2,75,74.17
3778,3347,32.2,75,75
3780,3337,32.2,72,75
3782,3319,32.2,69,74.17
3784,3309,32.2,68,75.83
3786,3299,32.2,67,75
3788,3306,32.2,67,74.17
3790,3313,32.2,69,75
3792,3331,32.2,71,75
3794,3350,32.2,74,74.17
3796,3349,32.2,75,75
3798,3347,32.2,75,75
3800,3342,32.2,74,75
3802,3335,32.2,73,75
3804,3333,32.2,72,75.83
3806,3328,32.2,70,75
3808,3319,32.2,70,74.17
3810,3315,32.2,69,75
3813,3311,32.2,69,75.83
3815,3302,32.2,68,75
3817,3301,32.2,67,74.17
3819,3302,32.2,67,75
3821,3303,32.2,67,75
3823,3298,32.2,67,74.17
3825,3283,32.2,67,75
3827,3306,32.2,68,75.83
3829,3306,32.2,68,75
3831,3311,32.2,68,74.17
3833,3312,32.2,69,75
3835,3312,32.2,69,75.83
3837,3311,32.2,69,75
3839,3312,32.2,69,74.17
3841,3310,32.2,69,74.17
3843,3310,32.2,69,75
3845,3309,32.2,69,75
3847,3312,32.2,69,75
3849,3314,32.2,69,74.17
3851,3313,32.2,69,75
3854,3312,32.2,69,75.83
3856,3318,32.2,69,75
3858,3315,32.2,70,74.17
3860,3322,32.2,70,75
3862,3327,32.2,71,75.83
3864,3334,32.2,71,75
3866,3335,32.2,72,74.17
3868,3313,32.2,72,75
3870,3331,32.2,72,75
3872,3344,32.2,72,75
3874,3327,32.2,71,75
3876,3313,32.2,70,74.17
3878,3322,32.2,70,75
3880,3319,32.2,70,75
3882,3316,32.2,69,75
3884,3312,32.2,69,74.17
3886,3309,32.2,68,74.17
3888,3307,32.2,67,75
3890,3303,32.2,67,75
3892,3303,32.2,67,75
3895,3302,32.2,67,75
3897,3302,32.2,67,74.17
3899,3309,32.2,68,75
3901,3319,32.2,69,75
3903,3325,32.2,71,74.17
3905,3343,32.2,74,75
3907,3351,32.2,76,75
3909,3345,32.2,75,75
3911,3335,32.2,72,75.83
3913,3323,32.2,70,75
3915,3312,32.2,69,74.17
3917,3307,32.2,67,75.83
3919,3303,32.2,67,75
3921,3311,32.2,69,74.17
3923,3330,32.2,71,75.83
3925,3347,32.2,74,75
3927,3355,32.2,75,75
3929,3344,32.2,74,75.83
3931,3347,32.2,71,75
3933,3307,32.2,69,75
3936,3301,32.2,67,75.83
3938,3301,32.2,67,74.17
3940,3321,32.2,69,75
3942,3331,32.2,71,75.83
